isop_emis_SE,isop_emis_NE,isop_emis_Mid,isop_emis_SW,isop_emis_N,terp_emis_SE,terp_emis_NE,terp_emis_Mid,terp_emis_SW,terp_emis_N,isop_ppb_SE,isop_ppb_NE,isop_ppb_Mid,isop_ppb_SW,isop_ppb_N,terp_ppb_SE,terp_ppb_NE,terp_ppb_Mid,terp_ppb_SW,terp_ppb_N,hcho_ppb_SE,hcho_ppb_NE,hcho_ppb_Mid,hcho_ppb_SW,hcho_ppb_N,no_ppb_SE,no_ppb_NE,no_ppb_Mid,no_ppb_SW,no_ppb_N,no2_ppb_SE,no2_ppb_NE,no2_ppb_Mid,no2_ppb_SW,no2_ppb_N,mvk_ppb_SE,mvk_ppb_NE,mvk_ppb_Mid,mvk_ppb_SW,mvk_ppb_N,macr_ppb_SE,macr_ppb_NE,macr_ppb_Mid,macr_ppb_SW,macr_ppb_N
g/km2/h
 97   2848.751    749.958    297.461    454.190    761.544    354.891    150.755     91.549     63.050    277.700      1.383      0.237      0.138      0.219      0.378      0.075      0.024      0.022      0.017      0.077      1.439      0.625      1.365      0.758      1.266      0.153      0.051      0.092      0.114      0.071      0.348      0.090      0.258      0.179      0.236      0.047      0.013      0.013      0.014      0.027      0.104      0.021      0.019      0.023      0.049
 98   2896.738    802.003    316.491    562.396    847.120    369.457    163.424     99.551     76.862    306.600      1.533      0.259      0.139      0.249      0.395      0.081      0.026      0.022      0.017      0.074      1.469      0.645      1.344      0.820      1.279      0.131      0.051      0.084      0.101      0.067      0.328      0.091      0.238      0.167      0.218      0.047      0.013      0.012      0.013      0.026      0.116      0.023      0.019      0.023      0.048
 99   2779.009    815.546    322.102    639.152    888.607    368.059    169.958    104.252     87.955    327.243      1.687      0.283      0.141      0.273      0.416      0.088      0.029      0.023      0.018      0.076      1.496      0.665      1.303      0.852      1.293      0.122      0.052      0.078      0.095      0.066      0.329      0.096      0.226      0.165      0.214      0.049      0.014      0.011      0.013      0.026      0.128      0.025      0.018      0.024      0.048
100   2525.004    786.815    316.791    680.013    869.874    350.870    168.492    105.161     95.380    333.472      1.830      0.308      0.147      0.296      0.446      0.095      0.032      0.025      0.019      0.082      1.513      0.684      1.261      0.874      1.306      0.117      0.053      0.073      0.094      0.066      0.341      0.104      0.219      0.169      0.220      0.051      0.015      0.011      0.013      0.027      0.139      0.028      0.018      0.025      0.050
101   2075.667    689.560    296.215    682.630    778.707    317.152    156.325    100.929     99.074    321.357      1.967      0.334      0.158      0.319      0.492      0.103      0.035      0.027      0.021      0.093      1.519      0.698      1.224      0.893      1.320      0.115      0.054      0.068      0.093      0.066      0.366      0.114      0.219      0.178      0.236      0.053      0.016      0.011      0.013      0.029      0.148      0.031      0.019      0.026      0.054
102   1386.622    466.864    258.054    651.236    602.626    262.006    129.755     93.829     97.533    291.743      2.097      0.346      0.172      0.340      0.542      0.115      0.038      0.030      0.022      0.110      1.515      0.705      1.194      0.907      1.336      0.111      0.052      0.062      0.093      0.066      0.413      0.130      0.225      0.192      0.267      0.057      0.017      0.012      0.014      0.031      0.155      0.034      0.020      0.028      0.059
103    545.092    168.037    182.476    557.892    340.735    201.075    100.687     84.878     87.446    250.058      2.117      0.319      0.185      0.356      0.592      0.133      0.043      0.035      0.024      0.141      1.501      0.703      1.170      0.917      1.354      0.096      0.045      0.055      0.090      0.065      0.505      0.162      0.240      0.211      0.325      0.064      0.017      0.012      0.014      0.036      0.160      0.035      0.022      0.030      0.065
104     12.251      1.538     70.435    379.853     73.421    162.778     89.359     82.197     71.912    208.066      1.799      0.238      0.182      0.356      0.602      0.214      0.063      0.049      0.026      0.212      1.500      0.696      1.152      0.918      1.388      0.091      0.036      0.045      0.081      0.061      1.073      0.281      0.284      0.236      0.491      0.078      0.018      0.013      0.015      0.044      0.162      0.036      0.023      0.031      0.072
105      1.711      1.121      1.722    158.988      1.537    133.174     79.637     86.189     59.982    178.351      1.375      0.156      0.147      0.326      0.480      0.339      0.098      0.112      0.030      0.319      1.493      0.685      1.161      0.906      1.429      0.047      0.025      0.034      0.067      0.046      2.185      0.502      0.460      0.286      0.869      0.088      0.018      0.014      0.015      0.051      0.158      0.034      0.025      0.032      0.076
106      1.405      0.957      1.250      4.715      1.191    115.228     69.802     76.376     54.694    155.900      1.164      0.129      0.093      0.322      0.382      0.430      0.124      0.190      0.056      0.414      1.469      0.672      1.179      0.892      1.452      0.048      0.026      0.022      0.071      0.034      3.151      0.688      0.697      0.637      1.305      0.089      0.018      0.015      0.017      0.052      0.150      0.032      0.024      0.032      0.076
107      1.180      0.826      1.074      1.051      1.017    100.684     61.884     68.014     47.479    138.063      1.017      0.109      0.076      0.213      0.328      0.470      0.133      0.228      0.074      0.471      1.429      0.651      1.180      0.864      1.454      0.062      0.027      0.021      0.047      0.035      3.612      0.784      0.828      1.188      1.603      0.088      0.018      0.015      0.017      0.051      0.145      0.030      0.024      0.031      0.073
108      1.029      0.722      0.941      0.929      0.884     90.884     55.539     61.593     42.833    123.855      0.918      0.092      0.064      0.160      0.289      0.509      0.129      0.239      0.075      0.507      1.396      0.618      1.157      0.833      1.442      0.081      0.026      0.021      0.053      0.036      3.774      0.792      0.870      1.451      1.754      0.088      0.016      0.014      0.016      0.049      0.144      0.028      0.023      0.030      0.071
109      0.904      0.637      0.831      0.828      0.778     82.110     50.423     56.126     39.100    112.250      0.840      0.077      0.053      0.137      0.258      0.550      0.120      0.234      0.070      0.540      1.368      0.580      1.116      0.805      1.422      0.107      0.025      0.020      0.061      0.036      3.739      0.753      0.859      1.383      1.823      0.089      0.015      0.013      0.015      0.048      0.144      0.025      0.021      0.029      0.069
110      0.795      0.568      0.734      0.743      0.692     74.018     46.350     51.178     35.885    102.768      0.769      0.065      0.044      0.122      0.233      0.596      0.113      0.222      0.065      0.577      1.343      0.545      1.073      0.779      1.400      0.140      0.024      0.020      0.054      0.036      3.580      0.703      0.829      1.179      1.854      0.089      0.014      0.011      0.015      0.046      0.143      0.023      0.019      0.029      0.067
111      0.706      0.511      0.652      0.675      0.622     67.071     43.137     46.763     33.243     94.665      0.705      0.055      0.035      0.110      0.212      0.643      0.107      0.206      0.062      0.616      1.320      0.512      1.034      0.756      1.378      0.175      0.021      0.019      0.042      0.037      3.338      0.651      0.800      0.994      1.875      0.088      0.012      0.010      0.014      0.045      0.141      0.022      0.017      0.029      0.065
112      0.627      0.463      0.583      0.623      0.560     60.943     40.487     42.911     31.354     87.396      0.647      0.047      0.029      0.099      0.193      0.682      0.101      0.193      0.061      0.658      1.298      0.481      1.004      0.740      1.359      0.194      0.019      0.018      0.035      0.037      3.071      0.605      0.775      0.891      1.894      0.087      0.011      0.009      0.014      0.043      0.138      0.020      0.016      0.028      0.064
113      0.557      0.422      0.526      0.586      0.505     55.559     38.157     39.687     30.030     80.744      0.592      0.040      0.025      0.087      0.177      0.706      0.099      0.183      0.059      0.703      1.270      0.454      0.982      0.730      1.343      0.198      0.018      0.018      0.032      0.037      2.827      0.573      0.756      0.843      1.904      0.086      0.010      0.009      0.013      0.042      0.136      0.018      0.015      0.027      0.063
114      0.508      0.386      0.476      0.563      0.458     51.405     36.171     36.741     29.325     74.950      0.535      0.035      0.021      0.073      0.164      0.706      0.099      0.178      0.056      0.748      1.226      0.430      0.969      0.721      1.327      0.207      0.018      0.017      0.031      0.037      2.618      0.556      0.750      0.822      1.899      0.083      0.009      0.008      0.012      0.042      0.131      0.016      0.015      0.025      0.062
115    127.845     16.996      0.431      0.553      0.418     68.525     35.554     33.997     29.137     69.991      0.452      0.032      0.019      0.062      0.154      0.531      0.085      0.182      0.051      0.791      1.172      0.409      0.967      0.711      1.312      0.413      0.040      0.017      0.029      0.038      2.046      0.477      0.762      0.806      1.884      0.074      0.008      0.008      0.011      0.041      0.119      0.015      0.015      0.023      0.062
116    530.145    130.562     13.871      0.563     18.433    111.780     49.711     31.451     28.788     74.978      0.679      0.072      0.021      0.053      0.146      0.224      0.046      0.164      0.047      0.812      1.199      0.403      1.001      0.703      1.298      0.513      0.082      0.062      0.028      0.082      1.292      0.288      0.714      0.796      1.761      0.072      0.008      0.008      0.010      0.040      0.118      0.014      0.015      0.020      0.061
117   1098.642    285.524     85.510     49.189    123.640    172.102     71.257     39.836     31.280    110.010      0.903      0.145      0.075      0.057      0.166      0.116      0.032      0.071      0.043      0.439      1.323      0.451      1.077      0.705      1.222      0.480      0.096      0.112      0.068      0.132      0.941      0.195      0.482      0.738      1.024      0.075      0.012      0.008      0.009      0.034      0.123      0.017      0.016      0.019      0.057
118   1653.423    428.693    174.866    182.017    291.134    229.194     93.076     55.431     40.999    153.315      0.991      0.181      0.140      0.137      0.257      0.076      0.025      0.040      0.036      0.193      1.436      0.497      1.187      0.758      1.224      0.361      0.071      0.133      0.135      0.140      0.694      0.131      0.362      0.585      0.597      0.065      0.013      0.011      0.009      0.030      0.113      0.019      0.019      0.019      0.054
119   2110.531    546.015    244.771    317.761    470.856    277.661    112.552     71.071     53.847    198.817      1.122      0.203      0.161      0.242      0.318      0.069      0.023      0.028      0.030      0.115      1.497      0.549      1.293      0.871      1.246      0.254      0.058      0.121      0.164      0.112      0.517      0.102      0.297      0.475      0.391      0.053      0.013      0.016      0.016      0.028      0.101      0.021      0.023      0.024      0.052
120   2251.242    641.986    311.349    530.848    635.105    308.341    131.059     86.473     72.585    241.137      1.210      0.223      0.163      0.352      0.349      0.070      0.024      0.024      0.028      0.086      1.498      0.590      1.352      1.025      1.267      0.192      0.053      0.104      0.158      0.086      0.417      0.092      0.256      0.406      0.289      0.046      0.013      0.015      0.024      0.027      0.098      0.023      0.024      0.032      0.049
121   2447.957    724.964    345.295    680.576    765.210    337.830    147.861     99.876     89.584    278.406      1.333      0.246      0.159      0.404      0.369      0.075      0.026      0.023      0.026      0.075      1.482      0.620      1.357      1.160      1.288      0.159      0.051      0.093      0.138      0.074      0.372      0.089      0.231      0.355      0.243      0.043      0.013      0.014      0.026      0.026      0.102      0.024      0.022      0.037      0.047
122   2501.238    774.208    357.094    797.807    856.723    353.598    160.020    110.382    105.091    310.041      1.462      0.265      0.155      0.418      0.385      0.081      0.027      0.024      0.026      0.072      1.468      0.643      1.331      1.238      1.302      0.141      0.052      0.085      0.121      0.071      0.354      0.091      0.217      0.322      0.226      0.044      0.014      0.013      0.025      0.025      0.111      0.025      0.020      0.038      0.045
123   2418.580    784.468    353.000    855.185    900.882    352.937    165.791    115.216    116.216    332.562      1.581      0.285      0.155      0.424      0.405      0.087      0.029      0.025      0.026      0.074      1.459      0.664      1.298      1.270      1.308      0.133      0.054      0.078      0.110      0.070      0.351      0.096      0.211      0.303      0.222      0.045      0.014      0.012      0.023      0.025      0.121      0.026      0.019      0.039      0.045
124   2174.261    754.789    341.411    836.272    886.166    333.650    164.247    114.410    120.194    340.425      1.680      0.306      0.161      0.431      0.428      0.093      0.032      0.027      0.028      0.079      1.452      0.682      1.272      1.278      1.311      0.128      0.055      0.073      0.104      0.070      0.360      0.103      0.209      0.297      0.226      0.047      0.015      0.012      0.022      0.026      0.130      0.029      0.019      0.039      0.047
125   1780.865    660.917    322.426    794.438    799.083    299.490    152.579    109.513    119.208    329.063      1.796      0.328      0.172      0.447      0.456      0.101      0.035      0.029      0.029      0.087      1.446      0.695      1.252      1.271      1.314      0.125      0.055      0.069      0.099      0.070      0.384      0.114      0.212      0.299      0.236      0.049      0.016      0.012      0.022      0.027      0.138      0.031      0.019      0.039      0.050
126   1170.408    449.977    280.866    731.104    628.425    245.177    126.681    100.431    111.709    299.866      1.917      0.337      0.188      0.466      0.493      0.112      0.038      0.032      0.031      0.100      1.442      0.701      1.237      1.253      1.316      0.120      0.052      0.064      0.093      0.069      0.431      0.129      0.220      0.304      0.257      0.053      0.017      0.012      0.022      0.029      0.144      0.034      0.021      0.039      0.053
127    448.430    162.624    200.865    609.166    361.896    186.470     97.098     89.864     98.573    256.343      1.903      0.306      0.202      0.483      0.527      0.127      0.042      0.037      0.032      0.125      1.435      0.696      1.227      1.228      1.318      0.103      0.045      0.057      0.087      0.066      0.524      0.159      0.239      0.316      0.301      0.060      0.017      0.013      0.022      0.031      0.150      0.035      0.022      0.039      0.057
128      9.886      1.479     77.756    410.633     81.180    154.012     85.329     86.295     82.739    215.291      1.544      0.219      0.195      0.497      0.531      0.165      0.056      0.049      0.035      0.191      1.421      0.683      1.225      1.205      1.333      0.080      0.034      0.046      0.080      0.059      0.877      0.251      0.286      0.344      0.437      0.067      0.017      0.013      0.022      0.037      0.151      0.035      0.023      0.040      0.062
129      1.677      1.050      1.901    160.968      1.633    131.848     76.606     90.703     71.505    184.450      1.070      0.141      0.158      0.526      0.402      0.231      0.077      0.102      0.046      0.301      1.370      0.658      1.250      1.187      1.356      0.042      0.022      0.035      0.071      0.044      1.555      0.395      0.466      0.431      0.781      0.069      0.016      0.015      0.023      0.043      0.142      0.032      0.025      0.042      0.064
130      1.336      0.896      1.389      4.273      1.232    110.270     67.530     82.724     67.106    159.718      0.913      0.113      0.096      0.477      0.304      0.294      0.090      0.180      0.084      0.406      1.319      0.632      1.294      1.182      1.370      0.041      0.022      0.023      0.068      0.034      1.973      0.498      0.775      0.867      1.204      0.070      0.015      0.015      0.027      0.043      0.137      0.030      0.025      0.044      0.062
131      1.101      0.773      1.209      1.395      1.043     94.788     60.095     74.626     59.454    140.343      0.828      0.094      0.077      0.327      0.253      0.325      0.095      0.241      0.126      0.470      1.256      0.601      1.337      1.175      1.371      0.040      0.021      0.024      0.046      0.036      1.891      0.549      1.029      1.534      1.519      0.071      0.014      0.015      0.028      0.042      0.136      0.027      0.025      0.044      0.060
132      0.949      0.676      1.071      1.223      0.896     84.421     54.110     68.097     53.431    124.554      0.753      0.078      0.064      0.250      0.219      0.322      0.090      0.281      0.145      0.511      1.175      0.564      1.362      1.161      1.360      0.036      0.020      0.025      0.049      0.038      1.613      0.543      1.181      1.904      1.698      0.070      0.013      0.015      0.027      0.040      0.134      0.025      0.024      0.042      0.057
133      0.841      0.597      0.957      1.087      0.778     76.943     49.383     62.519     48.701    111.481      0.669      0.065      0.054      0.200      0.195      0.292      0.080      0.305      0.146      0.540      1.076      0.522      1.368      1.131      1.340      0.033      0.018      0.026      0.052      0.039      1.367      0.505      1.256      1.981      1.773      0.068      0.012      0.015      0.026      0.038      0.128      0.022      0.023      0.039      0.056
134      0.756      0.533      0.858      0.966      0.682     70.836     45.628     57.541     44.440    100.661      0.576      0.054      0.047      0.163      0.178      0.260      0.072      0.322      0.135      0.570      0.967      0.483      1.358      1.090      1.318      0.035      0.017      0.026      0.050      0.040      1.237      0.468      1.288      1.916      1.798      0.063      0.011      0.014      0.024      0.037      0.118      0.020      0.022      0.037      0.054
135      0.682      0.478      0.772      0.874      0.607     65.195     42.492     53.027     41.141     91.906      0.488      0.045      0.041      0.137      0.165      0.237      0.069      0.337      0.121      0.606      0.861      0.447      1.341      1.049      1.297      0.040      0.016      0.026      0.048      0.040      1.168      0.439      1.311      1.806      1.797      0.058      0.010      0.013      0.022      0.036      0.106      0.018      0.021      0.034      0.054
136      0.615      0.432      0.697      0.800      0.545     60.002     39.817     48.945     38.467     84.637      0.417      0.038      0.036      0.119      0.154      0.223      0.068      0.353      0.109      0.648      0.767      0.417      1.323      1.014      1.279      0.047      0.015      0.027      0.047      0.040      1.110      0.415      1.335      1.705      1.781      0.052      0.009      0.012      0.021      0.036      0.092      0.016      0.020      0.033      0.053
137      0.557      0.393      0.629      0.742      0.492     55.491     37.491     45.130     36.344     78.323      0.358      0.033      0.033      0.107      0.145      0.208      0.068      0.373      0.102      0.692      0.684      0.392      1.309      0.988      1.263      0.058      0.014      0.027      0.047      0.039      1.062      0.398      1.370      1.640      1.755      0.046      0.008      0.012      0.020      0.035      0.080      0.014      0.019      0.032      0.053
138      0.508      0.360      0.564      0.685      0.449     51.495     35.430     41.329     34.217     73.037      0.309      0.028      0.030      0.095      0.138      0.193      0.069      0.398      0.099      0.735      0.614      0.370      1.300      0.970      1.247      0.080      0.014      0.028      0.047      0.039      1.045      0.385      1.416      1.623      1.721      0.040      0.007      0.011      0.020      0.035      0.068      0.013      0.019      0.031      0.054
139     93.287     14.716      0.507      0.634      0.412     59.414     34.355     37.942     32.392     68.585      0.275      0.025      0.028      0.082      0.131      0.117      0.061      0.426      0.101      0.777      0.549      0.351      1.298      0.959      1.230      0.173      0.026      0.029      0.049      0.039      0.871      0.337      1.474      1.651      1.693      0.034      0.006      0.011      0.019      0.035      0.057      0.011      0.018      0.031      0.054
140    383.423    115.909     16.876      0.634     19.430     89.924     47.280     36.460     30.819     73.918      0.413      0.058      0.031      0.073      0.126      0.081      0.038      0.400      0.108      0.798      0.560      0.345      1.344      0.956      1.218      0.307      0.062      0.127      0.053      0.097      0.665      0.223      1.378      1.703      1.565      0.035      0.006      0.011      0.019      0.035      0.056      0.010      0.018      0.030      0.054
141    770.128    247.770    106.419     64.261    127.753    130.330     66.067     46.477     33.259    108.181      0.579      0.120      0.111      0.082      0.163      0.066      0.029      0.138      0.091      0.453      0.670      0.379      1.370      0.977      1.176      0.371      0.077      0.164      0.169      0.153      0.542      0.158      0.737      1.510      0.904      0.043      0.008      0.011      0.019      0.031      0.065      0.012      0.018      0.030      0.052
142   1166.728    370.510    219.690    234.797    299.776    171.178     84.739     66.170     46.663    152.546      0.718      0.156      0.183      0.226      0.264      0.059      0.023      0.054      0.061      0.204      0.842      0.415      1.424      1.055      1.191      0.332      0.061      0.160      0.251      0.157      0.456      0.110      0.453      1.037      0.526      0.048      0.010      0.015      0.021      0.028      0.075      0.014      0.022      0.033      0.051
143   1546.646    474.653    296.701    463.212    477.063    211.890    101.177     84.662     68.166    198.350      0.834      0.176      0.187      0.405      0.329      0.056      0.021      0.031      0.046      0.122      0.986      0.459      1.446      1.199      1.224      0.256      0.051      0.128      0.275      0.121      0.382      0.087      0.329      0.786      0.352      0.044      0.011      0.018      0.030      0.028      0.076      0.017      0.024      0.042      0.049
144   2021.286    533.325    343.943    748.880    624.407    254.924    114.948    100.233     94.988    238.979      1.008      0.185      0.171      0.487      0.356      0.060      0.021      0.025      0.036      0.091      1.061      0.495      1.452      1.359      1.234      0.197      0.046      0.107      0.242      0.092      0.327      0.078      0.270      0.629      0.261      0.040      0.011      0.016      0.036      0.027      0.075      0.018      0.024      0.049      0.047
145   2318.467    603.310    357.865    894.669    745.681    288.088    128.208    111.203    115.343    275.178      1.170      0.202      0.157      0.462      0.372      0.065      0.022      0.024      0.030      0.079      1.095      0.520      1.427      1.424      1.234      0.160      0.045      0.094      0.185      0.080      0.291      0.074      0.240      0.499      0.220      0.040      0.011      0.014      0.031      0.026      0.078      0.019      0.021      0.047      0.045
146   2504.842    646.834    354.517    956.552    826.311    313.096    138.338    115.867    129.229    304.667      1.323      0.223      0.152      0.449      0.390      0.072      0.024      0.025      0.028      0.076      1.120      0.539      1.380      1.429      1.231      0.140      0.045      0.084      0.142      0.075      0.275      0.075      0.224      0.407      0.205      0.040      0.011      0.013      0.026      0.025      0.084      0.020      0.019      0.044      0.044
147   2538.444    656.054    344.477    970.394    858.432    324.449    143.320    116.303    137.630    323.824      1.460      0.245      0.154      0.453      0.414      0.078      0.026      0.026      0.028      0.079      1.151      0.555      1.331      1.418      1.232      0.133      0.047      0.077      0.122      0.074      0.276      0.078      0.216      0.358      0.202      0.042      0.012      0.012      0.024      0.026      0.093      0.021      0.019      0.045      0.046
148   2382.311    628.320    335.085    951.802    833.859    316.127    141.758    114.448    140.149    327.783      1.566      0.266      0.161      0.462      0.444      0.084      0.029      0.028      0.029      0.085      1.185      0.569      1.290      1.396      1.237      0.130      0.048      0.072      0.111      0.074      0.288      0.084      0.212      0.335      0.206      0.044      0.012      0.012      0.023      0.027      0.101      0.023      0.019      0.045      0.049
149   2027.954    538.660    320.516    926.211    746.830    289.637    130.796    109.818    137.470    313.126      1.635      0.284      0.172      0.477      0.479      0.090      0.031      0.029      0.030      0.095      1.216      0.579      1.259      1.370      1.245      0.128      0.048      0.068      0.104      0.074      0.315      0.092      0.211      0.328      0.217      0.046      0.013      0.013      0.022      0.028      0.110      0.026      0.020      0.046      0.053
150   1403.145    354.739    287.904    873.088    582.566    240.419    108.289    101.644    129.197    280.433      1.640      0.285      0.188      0.503      0.523      0.095      0.034      0.032      0.032      0.111      1.236      0.580      1.235      1.345      1.253      0.125      0.047      0.064      0.098      0.072      0.361      0.104      0.216      0.334      0.238      0.049      0.014      0.013      0.022      0.030      0.116      0.028      0.021      0.047      0.058
151    585.289    122.197    206.160    750.555    332.190    182.375     83.654     90.321    114.174    234.829      1.544      0.251      0.202      0.541      0.572      0.105      0.037      0.036      0.034      0.144      1.242      0.572      1.216      1.323      1.265      0.109      0.040      0.057      0.092      0.068      0.448      0.129      0.232      0.351      0.283      0.053      0.014      0.013      0.023      0.034      0.119      0.028      0.022      0.049      0.064
152     16.602      1.196     78.933    514.255     76.506    144.573     73.441     86.003     94.794    192.561      1.326      0.181      0.196      0.581      0.555      0.165      0.049      0.047      0.037      0.201      1.252      0.559      1.205      1.300      1.283      0.094      0.031      0.046      0.084      0.058      0.828      0.210      0.275      0.387      0.401      0.061      0.014      0.014      0.024      0.041      0.120      0.028      0.024      0.052      0.070
153      1.606      0.825      1.971    199.183      1.486    123.604     66.263     92.139     82.035    167.240      0.919      0.121      0.165      0.591      0.433      0.267      0.070      0.112      0.046      0.283      1.247      0.541      1.232      1.278      1.298      0.058      0.022      0.036      0.074      0.043      1.635      0.358      0.483      0.487      0.695      0.065      0.013      0.016      0.026      0.045      0.114      0.026      0.026      0.054      0.072
154      1.330      0.706      1.444      5.424      1.126    106.718     58.788     83.017     79.075    146.484      0.746      0.101      0.105      0.526      0.348      0.347      0.088      0.226      0.097      0.364      1.231      0.524      1.300      1.283      1.305      0.066      0.022      0.026      0.066      0.033      2.255      0.487      0.895      0.940      1.076      0.064      0.013      0.017      0.033      0.045      0.107      0.024      0.026      0.058      0.070
155      1.144      0.613      1.239      1.641      0.952     95.103     52.783     73.777     67.728    128.994      0.633      0.086      0.087      0.387      0.303      0.386      0.098      0.331      0.160      0.421      1.207      0.505      1.374      1.302      1.306      0.075      0.022      0.028      0.042      0.035      2.423      0.561      1.288      1.576      1.374      0.062      0.013      0.018      0.038      0.044      0.101      0.023      0.026      0.060      0.068
156      1.009      0.539      1.079      1.402      0.822     86.305     47.997     66.345     60.018    115.381      0.565      0.074      0.074      0.331      0.271      0.401      0.102      0.398      0.187      0.468      1.180      0.482      1.418      1.303      1.299      0.072      0.022      0.030      0.041      0.037      2.364      0.582      1.545      1.858      1.544      0.061      0.012      0.017      0.039      0.043      0.099      0.021      0.025      0.060      0.065
157      0.900      0.482      0.945      1.227      0.720     79.072     44.227     59.977     54.195    104.219      0.519      0.062      0.063      0.280      0.245      0.399      0.101      0.428      0.174      0.508      1.150      0.459      1.422      1.267      1.282      0.063      0.021      0.032      0.041      0.038      2.228      0.573      1.675      1.849      1.606      0.059      0.011      0.017      0.037      0.042      0.098      0.019      0.024      0.058      0.064
158      0.837      0.436      0.827      1.098      0.641     74.405     41.292     54.301     49.794     95.601      0.483      0.053      0.055      0.223      0.224      0.392      0.099      0.440      0.141      0.541      1.122      0.436      1.399      1.215      1.259      0.057      0.019      0.033      0.039      0.038      2.100      0.550      1.732      1.753      1.594      0.058      0.010      0.016      0.034      0.041      0.097      0.017      0.023      0.054      0.062
159      0.798      0.398      0.727      0.995      0.583     71.076     38.875     49.199     46.096     89.171      0.452      0.046      0.047      0.168      0.207      0.379      0.097      0.447      0.111      0.571      1.094      0.415      1.369      1.165      1.233      0.053      0.018      0.034      0.036      0.036      1.991      0.520      1.763      1.642      1.538      0.057      0.009      0.015      0.030      0.040      0.097      0.016      0.022      0.049      0.061
160      0.770      0.366      0.638      0.916      0.540     68.585     36.772     44.621     43.264     84.583      0.421      0.040      0.042      0.131      0.193      0.358      0.094      0.456      0.091      0.601      1.064      0.395      1.341      1.125      1.207      0.049      0.016      0.035      0.034      0.034      1.882      0.492      1.786      1.538      1.461      0.056      0.008      0.014      0.026      0.040      0.097      0.015      0.020      0.045      0.061
161      0.751      0.338      0.557      0.850      0.506     66.753     34.829     40.224     40.906     80.977      0.381      0.035      0.038      0.109      0.182      0.328      0.094      0.470      0.081      0.633      1.031      0.376      1.321      1.097      1.184      0.046      0.015      0.035      0.032      0.033      1.772      0.467      1.808      1.461      1.394      0.054      0.007      0.013      0.024      0.039      0.095      0.013      0.020      0.043      0.061
162      0.741      0.314      0.483      0.793      0.477     65.351     33.084     36.046     38.837     77.893      0.335      0.030      0.035      0.093      0.172      0.294      0.095      0.485      0.076      0.664      0.997      0.359      1.305      1.076      1.162      0.048      0.015      0.034      0.031      0.033      1.674      0.445      1.822      1.407      1.348      0.051      0.007      0.013      0.022      0.039      0.092      0.012      0.019      0.040      0.062
163    199.198     12.122      0.421      0.742      0.452     82.814     32.420     32.422     36.954     75.264      0.329      0.026      0.033      0.080      0.162      0.199      0.079      0.497      0.075      0.691      0.963      0.343      1.289      1.061      1.140      0.174      0.029      0.033      0.030      0.033      1.337      0.370      1.817      1.386      1.314      0.047      0.006      0.013      0.021      0.039      0.086      0.010      0.018      0.038      0.062
164    724.256     93.907     13.831      0.736     15.513    131.824     43.079     31.176     34.935     77.688      0.608      0.054      0.034      0.070      0.154      0.122      0.047      0.459      0.077      0.692      1.014      0.342      1.328      1.051      1.120      0.332      0.065      0.180      0.032      0.070      0.992      0.237      1.632      1.387      1.181      0.050      0.005      0.012      0.019      0.039      0.087      0.009      0.018      0.036      0.062
165   1382.485    213.341     95.855     76.599    107.707    194.564     59.648     41.349     37.010    102.272      0.883      0.112      0.109      0.085      0.169      0.090      0.034      0.161      0.062      0.417      1.178      0.381      1.370      1.060      1.077      0.350      0.080      0.211      0.088      0.138      0.768      0.166      0.849      1.236      0.742      0.059      0.008      0.012      0.018      0.032      0.096      0.011      0.018      0.034      0.056
166   1964.515    332.137    205.800    265.059    248.314    251.044     77.076     60.122     50.717    136.850      1.057      0.151      0.200      0.239      0.272      0.075      0.027      0.065      0.045      0.218      1.371      0.430      1.487      1.140      1.108      0.278      0.064      0.205      0.172      0.151      0.602      0.120      0.533      0.934      0.462      0.060      0.010      0.018      0.019      0.030      0.098      0.014      0.024      0.035      0.054
167   2392.222    433.423    288.721    482.316    390.403    295.534     92.752     78.971     70.881    172.969      1.209      0.176      0.184      0.436      0.347      0.073      0.024      0.032      0.040      0.137      1.498      0.481      1.426      1.308      1.149      0.214      0.054      0.140      0.205      0.118      0.490      0.097      0.348      0.758      0.319      0.056      0.011      0.018      0.031      0.030      0.095      0.016      0.025      0.044      0.052
168   3102.564    569.266    330.597    644.633    498.202    351.223    109.154     93.748     91.372    205.027      1.493      0.210      0.159      0.531      0.371      0.080      0.024      0.023      0.037      0.103      1.549      0.525      1.388      1.493      1.171      0.173      0.049      0.106      0.184      0.090      0.417      0.087      0.266      0.626      0.244      0.054      0.011      0.016      0.041      0.030      0.097      0.018      0.023      0.057      0.050
169   3299.123    649.707    351.878    773.129    596.398    379.302    122.221    105.179    111.847    233.825      1.714      0.238      0.147      0.519      0.379      0.088      0.025      0.022      0.033      0.087      1.564      0.557      1.366      1.573      1.176      0.150      0.047      0.093      0.151      0.076      0.375      0.083      0.232      0.512      0.206      0.054      0.012      0.013      0.037      0.029      0.104      0.020      0.021      0.057      0.049
170   3345.618    700.570    357.073    835.852    664.586    394.117    132.394    114.317    127.989    257.159      1.880      0.262      0.142      0.430      0.385      0.095      0.026      0.023      0.029      0.080      1.565      0.582      1.334      1.572      1.175      0.139      0.046      0.085      0.129      0.070      0.359      0.083      0.216      0.435      0.189      0.055      0.012      0.012      0.029      0.028      0.111      0.022      0.019      0.050      0.048
